"swede1"|"swede2"|"abba"|"deathmetal"
"13627"|624|691|1|0
"13628"|624|417|1|0
"13629"|624|385|1|0
"13630"|625|575|0|1
"13631"|625|584|0|0
"13632"|625|442|0|0
"13633"|625|555|0|0
"13634"|626|53|1|0
"13635"|626|187|1|0
"13636"|626|318|1|0
"13637"|626|734|1|1
"13638"|626|406|1|1
"13639"|626|32|1|1
"13640"|626|47|1|0
"13641"|626|303|1|0
"13642"|626|458|1|1
"13643"|626|230|1|0
"13644"|626|75|1|0
"13645"|626|29|1|0
"13646"|626|97|1|0
"13647"|626|449|1|0
"13648"|626|778|1|0
"13649"|626|153|1|0
"13650"|626|122|1|0
"13651"|626|46|1|0
"13652"|626|202|1|0
"13653"|626|473|1|0
"13654"|626|105|1|0
"13655"|626|733|1|1
"13656"|626|186|1|1
"13657"|626|73|1|0
"13658"|626|822|1|1
"13659"|626|92|1|1
"13660"|626|119|1|0
"13661"|626|167|1|0
"13662"|626|774|1|0
"13663"|626|792|1|0
"13664"|626|117|1|1
"13665"|626|310|1|0
"13666"|626|199|1|1
"13667"|626|755|1|0
"13668"|626|212|1|0
"13669"|626|573|1|1
"13670"|626|229|1|0
"13671"|626|67|1|1
"13672"|626|256|1|0
"13673"|626|827|1|0
"13674"|626|258|1|0
"13675"|626|687|1|0
"13676"|626|533|1|0
"13677"|626|810|1|0
"13678"|626|263|1|0
"13679"|626|540|1|0
"13680"|626|2|1|0
"13681"|626|369|1|0
"13682"|626|180|1|0
"13683"|626|424|1|0
"13684"|626|94|1|0
"13685"|626|274|1|1
"13686"|626|315|1|0
"13687"|626|806|1|0
"13688"|626|121|1|0
"13689"|626|197|1|0
"13690"|626|663|1|0
"13691"|626|154|1|1
"13692"|626|787|1|0
"13693"|626|306|1|1
"13694"|626|362|1|1
"13695"|626|27|1|1
"13696"|626|597|1|0
"13697"|626|346|1|0
"13698"|626|332|1|1
"13699"|626|366|1|1
"13700"|626|536|1|0
"13701"|626|322|1|1
"13702"|626|80|1|0
"13703"|626|368|1|1
"13704"|626|376|1|0
"13705"|626|556|1|0
"13706"|626|438|1|0
"13707"|626|680|1|1
"13708"|626|469|1|0
"13709"|626|564|1|0
"13710"|626|264|1|0
"13711"|626|521|1|1
"13712"|626|669|1|0
"13713"|626|281|1|0
"13714"|626|314|1|0
"13715"|626|158|1|1
"13716"|626|375|1|0
"13717"|626|420|1|0
"13718"|626|783|1|0
"13719"|626|72|1|1
"13720"|626|462|1|0
"13721"|626|37|1|0
"13722"|626|803|1|0
"13723"|626|759|1|0
"13724"|626|123|1|0
"13725"|626|811|1|0
"13726"|626|254|1|0
"13727"|626|130|1|0
"13728"|626|239|1|0
"13729"|626|312|1|0
"13730"|626|584|1|0
"13731"|626|287|1|0
"13732"|626|11|1|0
"13733"|626|732|1|0
"13734"|626|110|1|0
"13735"|626|575|1|1
"13736"|626|632|1|0
"13737"|626|149|1|0
"13738"|626|178|1|0
"13739"|626|81|1|0
"13740"|626|118|1|1
"13741"|626|590|1|0
"13742"|626|166|1|0
"13743"|626|578|1|0
"13744"|626|59|1|1
"13745"|626|607|1|0
"13746"|626|99|1|1
"13747"|626|363|1|0
"13748"|626|147|1|1
"13749"|626|605|1|0
"13750"|626|698|1|0
"13751"|626|696|1|0
"13752"|626|475|1|0
"13753"|626|719|1|1
"13754"|626|43|1|1
"13755"|626|39|1|0
"13756"|626|561|1|0
"13757"|626|754|1|0
"13758"|626|249|1|0
"13759"|626|232|1|0
"13760"|626|545|1|0
"13761"|626|807|1|0
"13762"|626|7|1|0
"13763"|626|161|1|0
"13764"|626|251|1|1
"13765"|626|64|1|0
"13766"|626|767|1|1
"13767"|626|295|1|0
"13768"|626|95|1|1
"13769"|626|265|1|0
"13770"|627|645|1|0
"13771"|627|350|1|0
"13772"|627|435|1|0
"13773"|627|516|1|0
"13774"|627|393|1|0
"13775"|627|471|1|0
"13776"|627|399|1|0
"13777"|627|506|1|0
"13778"|627|427|1|1
"13779"|627|445|1|0
"13780"|627|468|1|0
"13781"|627|741|1|0
"13782"|627|451|1|1
"13783"|627|395|1|0
"13784"|627|657|1|0
"13785"|627|385|1|0
"13786"|627|611|1|0
"13787"|627|624|1|0
"13788"|627|465|1|1
"13789"|627|483|1|1
"13790"|627|381|1|0
"13791"|627|690|1|1
"13792"|627|504|1|0
"13793"|628|248|0|0
"13794"|628|251|0|1
"13795"|628|337|0|0
"13796"|629|251|1|1
"13797"|630|557|0|1
"13798"|630|42|0|0
"13799"|631|691|1|0
"13800"|631|459|1|0
"13801"|632|316|1|0
"13802"|632|53|1|0
"13803"|632|705|1|0
"13804"|632|420|1|0
"13805"|632|545|1|0
"13806"|632|318|1|0
"13807"|632|36|1|0
"13808"|632|186|1|1
"13809"|632|331|1|0
"13810"|632|38|1|0
"13811"|632|644|1|1
"13812"|632|368|1|1
"13813"|632|81|1|0
"13814"|632|163|1|0
"13815"|632|282|1|0
"13816"|632|106|1|0
"13817"|632|124|1|0
"13818"|632|97|1|0
"13819"|632|119|1|0
"13820"|632|696|1|0
"13821"|632|607|1|0
"13822"|632|712|1|0
"13823"|632|271|1|0
"13824"|632|330|1|0
"13825"|632|167|1|0
"13826"|632|71|1|0
"13827"|632|199|1|1
"13828"|632|481|1|0
"13829"|632|297|1|0
"13830"|632|536|1|0
"13831"|632|703|1|1
"13832"|632|258|1|0
"13833"|632|700|1|0
"13834"|632|272|1|0
"13835"|632|127|1|0
"13836"|632|325|1|1
"13837"|632|742|1|0
"13838"|632|314|1|0
"13839"|632|352|1|1
"13840"|632|29|1|0
"13841"|632|337|1|0
"13842"|632|833|1|0
"13843"|632|238|1|0
"13844"|632|376|1|0
"13845"|632|2|1|0
"13846"|632|533|1|0
"13847"|632|279|1|0
"13848"|632|549|1|1
"13849"|632|473|1|0
"13850"|632|121|1|0
"13851"|632|810|1|0
"13852"|632|540|1|0
"13853"|632|507|1|0
"13854"|632|744|1|1
"13855"|632|183|1|1
"13856"|632|561|1|0
"13857"|632|122|1|0
"13858"|632|287|1|0
"13859"|632|660|1|0
"13860"|632|759|1|0
"13861"|632|564|1|0
"13862"|632|787|1|0
"13863"|632|351|1|0
"13864"|632|344|1|1
"13865"|632|324|1|0
"13866"|632|792|1|0
"13867"|632|626|1|0
"13868"|632|366|1|1
"13869"|632|248|1|0
"13870"|632|123|1|0
"13871"|632|475|1|0
"13872"|632|130|1|0
"13873"|632|221|1|0
"13874"|632|180|1|0
"13875"|632|59|1|1
"13876"|632|7|1|0
"13877"|632|310|1|0
"13878"|632|719|1|1
"13879"|632|235|1|0
"13880"|632|47|1|0
"13881"|632|687|1|0
"13882"|632|69|1|0
"13883"|632|75|1|0
"13884"|632|162|1|0
"13885"|632|234|1|0
"13886"|632|145|1|0
"13887"|632|667|1|0
"13888"|632|110|1|0
"13889"|632|225|1|0
"13890"|632|592|1|1
"13891"|632|229|1|0
"13892"|632|814|1|0
"13893"|632|672|1|0
"13894"|632|803|1|0
"13895"|632|155|1|1
"13896"|632|785|1|0
"13897"|633|52|1|0
"13898"|633|152|1|0
"13899"|633|275|1|0
"13900"|633|647|1|1
"13901"|633|188|1|1
"13902"|633|33|1|0
"13903"|633|38|1|0
"13904"|634|480|0|0
"13905"|634|397|0|0
"13906"|634|445|0|0
"13907"|634|428|0|1
"13908"|634|399|0|0
"13909"|634|390|0|0
"13910"|634|444|0|0
"13911"|634|518|0|1
"13912"|634|492|0|0
"13913"|634|476|0|0
"13914"|634|690|0|1
"13915"|634|434|0|0
"13916"|634|489|0|0
"13917"|634|585|0|1
"13918"|634|387|0|0
"13919"|634|398|0|0
"13920"|634|446|0|1
"13921"|634|466|0|1
"13922"|634|465|0|1
"13923"|634|461|0|0
"13924"|634|501|0|1
"13925"|634|645|0|0
"13926"|634|513|0|0
"13927"|634|504|0|0
"13928"|634|432|0|0
"13929"|634|512|0|0
"13930"|634|636|0|1
"13931"|634|482|0|1
"13932"|634|577|0|1
"13933"|634|453|0|1
"13934"|634|495|0|1
"13935"|634|506|0|0
"13936"|634|471|0|0
"13937"|634|408|0|1
"13938"|634|530|0|1
"13939"|634|442|0|0
"13940"|634|617|0|1
"13941"|634|517|0|0
"13942"|635|584|0|0
"13943"|636|398|0|0
"13944"|636|392|0|1
"13945"|636|489|0|0
"13946"|636|690|0|1
"13947"|636|451|0|1
"13948"|636|179|0|0
"13949"|636|435|0|0
"13950"|636|447|0|0
"13951"|636|454|0|0
"13952"|636|455|0|1
"13953"|636|404|0|0
"13954"|636|434|0|0
"13955"|636|634|0|1
"13956"|636|832|0|0
"13957"|636|445|0|0
"13958"|636|444|0|0
"13959"|636|480|0|0
"13960"|636|513|0|0
"13961"|636|504|0|0
"13962"|636|461|0|0
"13963"|636|508|0|0
"13964"|636|397|0|0
"13965"|636|512|0|0
"13966"|636|381|0|0
"13967"|637|494|0|0
"13968"|637|645|0|0
"13969"|637|404|0|0
"13970"|637|350|0|0
"13971"|637|489|0|0
"13972"|637|402|0|1
"13973"|637|468|0|0
"13974"|637|741|0|0
"13975"|637|454|0|0
"13976"|637|813|0|1
"13977"|637|381|0|0
"13978"|637|433|0|1
"13979"|637|391|0|1
"13980"|637|403|0|0
"13981"|637|784|0|1
"13982"|637|410|0|1
"13983"|637|618|0|0
"13984"|637|484|0|0
"13985"|637|385|0|0
"13986"|637|773|0|1
"13987"|638|282|1|0
"13988"|638|337|1|0
"13989"|639|651|1|1
"13990"|639|743|1|1
"13991"|639|262|1|1
"13992"|639|85|1|1
"13993"|640|545|1|0
"13994"|640|51|1|1
"13995"|640|124|1|0
"13996"|640|61|1|0
"13997"|640|1|1|0
"13998"|640|239|1|0
"13999"|640|659|1|0
"14000"|640|37|1|0
"14001"|640|234|1|0
"14002"|640|650|1|0
"14003"|640|536|1|0
"14004"|640|201|1|0
"14005"|640|282|1|0
"14006"|640|188|1|1
"14007"|640|449|1|0
"14008"|640|163|1|0
"14009"|640|362|1|1
"14010"|640|337|1|0
"14011"|640|33|1|0
"14012"|640|250|1|1
"14013"|640|351|1|0
"14014"|640|312|1|0
"14015"|640|785|1|0
"14016"|640|71|1|0
"14017"|641|39|1|0
"14018"|641|545|1|0
"14019"|641|75|1|0
"14020"|641|650|1|0
"14021"|641|38|1|0
"14022"|641|234|1|0
"14023"|641|536|1|0
"14024"|641|700|1|0
"14025"|641|331|1|0
"14026"|641|124|1|0
"14027"|641|37|1|0
"14028"|641|110|1|0
"14029"|641|250|1|1
"14030"|641|149|1|0
"14031"|641|232|1|0
"14032"|641|127|1|0
"14033"|641|751|1|1
"14034"|641|742|1|0
"14035"|642|600|0|1
"14036"|643|392|1|1
"14037"|643|671|1|0
"14038"|643|471|1|0
"14039"|643|444|1|0
"14040"|643|494|1|0
"14041"|643|489|1|0
"14042"|643|665|1|1
"14043"|643|441|1|0
"14044"|643|480|1|0
"14045"|643|467|1|0
"14046"|643|428|1|1
"14047"|643|445|1|0
"14048"|643|391|1|1
"14049"|643|350|1|0
"14050"|643|465|1|1
"14051"|643|404|1|0
"14052"|643|423|1|0
"14053"|643|399|1|0
"14054"|643|430|1|0
"14055"|643|517|1|0
"14056"|643|385|1|0
"14057"|643|515|1|0
"14058"|643|674|1|0
"14059"|643|454|1|0
"14060"|643|495|1|1
"14061"|643|577|1|1
"14062"|643|741|1|0
"14063"|643|468|1|0
"14064"|643|442|1|0
"14065"|643|645|1|0
"14066"|644|127|0|0
"14067"|644|575|0|1
"14068"|644|365|0|0
"14069"|644|164|0|1
"14070"|644|239|0|0
"14071"|644|155|0|1
"14072"|644|225|0|0
"14073"|644|449|0|0
"14074"|644|167|0|0
"14075"|644|238|0|0
"14076"|644|650|0|0
"14077"|644|330|0|0
"14078"|644|318|0|0
"14079"|644|282|0|0
"14080"|644|700|0|0
"14081"|644|351|0|0
"14082"|644|312|0|0
"14083"|644|183|0|1
"14084"|644|533|0|0
"14085"|644|473|0|0
"14086"|644|71|0|0
"14087"|644|712|0|0
"14088"|644|324|0|0
"14089"|644|36|0|0
"14090"|644|234|0|0
"14091"|644|742|0|0
"14092"|644|787|0|0
"14093"|644|110|0|0
"14094"|644|827|0|0
"14095"|644|607|0|0
"14096"|644|632|0|0
"14097"|644|592|0|1
"14098"|644|39|0|0
"14099"|644|333|0|0
"14100"|644|507|0|0
"14101"|644|37|0|0
"14102"|644|719|0|1
"14103"|644|687|0|0
"14104"|644|316|0|0
"14105"|644|122|0|0
"14106"|644|38|0|0
"14107"|645|517|1|0
"14108"|645|515|1|0
"14109"|645|773|1|1
"14110"|645|643|1|0
"14111"|645|597|1|0
"14112"|645|769|1|0
"14113"|645|467|1|0
"14114"|645|506|1|0
"14115"|645|429|1|0
"14116"|645|466|1|1
"14117"|645|428|1|1
"14118"|645|522|1|1
"14119"|645|410|1|1
"14120"|645|492|1|0
"14121"|645|832|1|0
"14122"|645|489|1|0
"14123"|645|423|1|0
"14124"|645|446|1|1
"14125"|645|476|1|0
"14126"|645|387|1|0
"14127"|645|441|1|0
"14128"|645|512|1|0
"14129"|645|399|1|0
"14130"|645|393|1|0
"14131"|645|500|1|0
"14132"|645|407|1|1
"14133"|645|404|1|0
"14134"|645|671|1|0
"14135"|645|480|1|0
"14136"|645|432|1|0
"14137"|645|627|1|0
"14138"|645|577|1|1
"14139"|645|508|1|0
"14140"|645|397|1|0
"14141"|645|468|1|0
"14142"|645|451|1|1
"14143"|645|504|1|0
"14144"|645|494|1|0
"14145"|645|624|1|0
"14146"|645|391|1|1
"14147"|645|434|1|0
"14148"|645|447|1|0
"14149"|645|604|1|1
"14150"|645|425|1|1
"14151"|645|637|1|1
"14152"|645|408|1|1
"14153"|645|741|1|0
"14154"|645|634|1|1
"14155"|645|495|1|1
"14156"|646|183|1|1
"14157"|646|52|1|0
"14158"|646|232|1|0
"14159"|646|711|1|0
"14160"|646|706|1|1
"14161"|646|704|1|0
"14162"|646|234|1|0
"14163"|646|716|1|1
"14164"|646|536|1|0
"14165"|646|648|1|1
"14166"|646|794|1|0
"14167"|646|75|1|0
"14168"|646|61|1|0
"14169"|646|279|1|0
"14170"|646|757|1|1
"14171"|646|213|1|1
"14172"|646|181|1|0
"14173"|646|323|1|0
"14174"|646|742|1|0
"14175"|646|337|1|0
"14176"|646|297|1|0
"14177"|646|507|1|0
"14178"|646|649|1|0
"14179"|646|790|1|0
"14180"|646|282|1|0
"14181"|646|331|1|0
"14182"|646|785|1|0
"14183"|646|119|1|0
"14184"|646|365|1|0
"14185"|646|744|1|1
"14186"|646|351|1|0
"14187"|646|709|1|1
"14188"|646|712|1|0
"14189"|646|816|1|0
"14190"|646|155|1|1
"14191"|646|188|1|1
"14192"|646|814|1|0
"14193"|646|324|1|0
"14194"|647|712|0|0
"14195"|647|330|0|0
"14196"|647|155|0|1
"14197"|647|52|0|0
"14198"|647|145|0|0
"14199"|647|124|0|0
"14200"|647|188|0|1
"14201"|647|272|0|0
"14202"|647|238|0|0
"14203"|647|250|0|1
"14204"|647|711|0|0
"14205"|647|650|0|0
"14206"|647|449|0|0
"14207"|647|38|0|0
"14208"|647|561|0|0
"14209"|647|757|0|1
"14210"|647|39|0|0
"14211"|647|323|0|0
"14212"|647|619|0|0
"14213"|647|135|0|0
"14214"|647|309|0|0
"14215"|647|119|0|0
"14216"|647|633|0|0
"14217"|647|351|0|0
"14218"|647|710|0|0
"14219"|647|818|0|1
"14220"|647|709|0|1
"14221"|647|213|0|1
"14222"|647|649|0|0
"14223"|647|716|0|1
"14224"|647|333|0|0
"14225"|647|196|0|0
"14226"|647|276|0|1
"14227"|647|742|0|0
"14228"|647|201|0|0
"14229"|647|61|0|0
"14230"|647|699|0|0
"14231"|647|785|0|0
"14232"|647|816|0|0
"14233"|648|53|0|0
"14234"|648|38|0|0
"14235"|648|333|0|0
"14236"|648|744|0|1
"14237"|648|650|0|0
"14238"|648|561|0|0
"14239"|648|536|0|0
"14240"|648|742|0|0
"14241"|648|52|0|0
"14242"|648|279|0|0
"14243"|648|181|0|0
"14244"|648|660|0|0
"14245"|648|225|0|0
"14246"|648|238|0|0
"14247"|648|816|0|0
"14248"|648|351|0|0
"14249"|648|646|0|0
"14250"|648|37|0|0
"14251"|648|324|0|0
"14252"|648|365|0|0
"14253"|648|507|0|0
"14254"|648|155|0|1
"14255"|648|607|0|0
"14256"|648|145|0|0
"14257"|648|716|0|1
"14258"|648|337|0|0
"14259"|648|709|0|1
"14260"|648|672|0|0
"14261"|648|619|0|0
"14262"|648|239|0|0
"14263"|648|790|0|0
"14264"|648|232|0|0
"14265"|648|785|0|0
"14266"|648|39|0|0
"14267"|648|592|0|1
"14268"|648|757|0|1
"14269"|648|71|0|0
"14270"|648|119|0|0
"14271"|648|649|0|0
"14272"|648|712|0|0
"14273"|648|124|0|0
"14274"|648|250|0|1
"14275"|648|309|0|0
"14276"|648|706|0|1
"14277"|648|818|0|1
"14278"|648|711|0|0
"14279"|648|330|0|0
"14280"|648|75|0|0
"14281"|649|818|1|1
"14282"|649|647|1|1
"14283"|649|331|1|0
"14284"|649|119|1|0
"14285"|649|282|1|0
"14286"|649|135|1|0
"14287"|649|297|1|0
"14288"|649|234|1|0
"14289"|649|272|1|0
"14290"|649|196|1|0
"14291"|649|225|1|0
"14292"|649|309|1|0
"14293"|649|279|1|0
"14294"|649|376|1|0
"14295"|649|75|1|0
"14296"|649|238|1|0
"14297"|649|561|1|0
"14298"|649|672|1|0
"14299"|649|648|1|1
"14300"|649|71|1|0
"14301"|649|155|1|1
"14302"|649|38|1|0
"14303"|649|646|1|0
"14304"|649|235|1|0
"14305"|649|744|1|1
"14306"|649|814|1|0
"14307"|649|333|1|0
"14308"|649|709|1|1
"14309"|649|742|1|0
"14310"|649|757|1|1
"14311"|649|536|1|0
"14312"|649|790|1|0
"14313"|650|785|1|0
"14314"|650|239|1|0
"14315"|650|751|1|1
"14316"|650|316|1|0
"14317"|650|155|1|1
"14318"|650|154|1|1
"14319"|650|53|1|0
"14320"|650|507|1|0
"14321"|650|216|1|0
"14322"|650|362|1|1
"14323"|650|742|1|0
"14324"|650|214|1|0
"14325"|650|660|1|0
"14326"|650|178|1|0
"14327"|650|5|1|0
"14328"|650|113|1|1
"14329"|650|337|1|0
"14330"|650|253|1|0
"14331"|650|797|1|1
"14332"|650|834|1|1
"14333"|650|333|1|0
"14334"|650|312|1|0
"14335"|650|282|1|0
"14336"|650|473|1|0
"14337"|650|322|1|1
"14338"|650|211|1|1
"14339"|650|153|1|0
"14340"|650|132|1|0
"14341"|650|323|1|0
"14342"|650|680|1|1
"14343"|650|71|1|0
"14344"|650|127|1|0
"14345"|650|324|1|0
"14346"|650|225|1|0
"14347"|650|119|1|0
"14348"|650|351|1|0
"14349"|650|321|1|0
"14350"|650|145|1|0
"14351"|650|36|1|0
"14352"|650|825|1|0
"14353"|650|607|1|0
"14354"|650|1|1|0
"14355"|650|204|1|0
"14356"|650|366|1|1
"14357"|650|290|1|1
"14358"|650|592|1|1
"14359"|650|201|1|0
"14360"|650|122|1|0
"14361"|650|202|1|0
"14362"|650|70|1|1
"14363"|650|331|1|0
"14364"|650|358|1|1
"14365"|650|545|1|0
"14366"|650|292|1|0
"14367"|650|124|1|0
"14368"|650|644|1|1
"14369"|650|39|1|0
"14370"|650|700|1|0
"14371"|650|590|1|0
"14372"|650|224|1|1
"14373"|650|619|1|0
"14374"|650|123|1|0
"14375"|650|647|1|1
"14376"|650|640|1|0
"14377"|650|51|1|1
"14378"|650|648|1|1
"14379"|650|52|1|0
"14380"|650|561|1|0
"14381"|650|792|1|0
"14382"|650|431|1|0
"14383"|650|300|1|1
"14384"|650|696|1|0
"14385"|650|641|1|0
"14386"|650|232|1|0
"14387"|650|806|1|0
"14388"|650|757|1|1
"14389"|650|163|1|0
"14390"|650|712|1|0
"14391"|650|183|1|1
"14392"|650|61|1|0
"14393"|650|309|1|0
"14394"|650|152|1|0
"14395"|651|85|0|1
"14396"|651|552|0|0
"14397"|651|262|0|1
"14398"|651|639|0|0
"14399"|651|98|0|0
"14400"|652|111|0|1
"14401"|652|348|0|0
"14402"|652|172|0|1
"14403"|653|172|1|1
"14404"|653|111|1|1
"14405"|654|172|1|1
"14406"|655|493|0|1
"14407"|655|426|0|1
"14408"|655|409|0|0
"14409"|656|513|1|0
"14410"|656|399|1|0
"14411"|656|483|1|1
"14412"|656|681|1|0
"14413"|656|618|1|0
"14414"|656|503|1|0
"14415"|656|495|1|1
"14416"|656|517|1|0
"14417"|656|430|1|0
"14418"|656|690|1|1
"14419"|656|392|1|1
"14420"|657|454|1|0
"14421"|657|504|1|0
"14422"|657|690|1|1
"14423"|657|445|1|0
"14424"|657|429|1|0
"14425"|657|385|1|0
"14426"|657|399|1|0
"14427"|657|627|1|0
"14428"|657|468|1|0
"14429"|657|490|1|1
"14430"|657|393|1|0
"14431"|657|381|1|0
"14432"|657|417|1|0
"14433"|657|611|1|0
"14434"|657|489|1|0
"14435"|658|497|1|0
"14436"|658|487|1|1
"14437"|659|756|1|0
"14438"|659|61|1|0
"14439"|659|33|1|0
"14440"|659|38|1|0
"14441"|659|300|1|1
"14442"|659|640|1|0
"14443"|659|312|1|0
"14444"|659|239|1|0
"14445"|659|37|1|0
"14446"|660|820|1|1
"14447"|660|250|1|1
"14448"|660|667|1|0
"14449"|660|481|1|0
"14450"|660|719|1|1
"14451"|660|742|1|0
"14452"|660|231|1|1
"14453"|660|123|1|0
"14454"|660|145|1|0
"14455"|660|420|1|0
"14456"|660|167|1|0
"14457"|660|104|1|0
"14458"|660|818|1|1
"14459"|660|213|1|1
"14460"|660|592|1|1
"14461"|660|124|1|0
"14462"|660|376|1|0
"14463"|660|449|1|0
"14464"|660|240|1|1
"14465"|660|312|1|0
"14466"|660|273|1|0
"14467"|660|331|1|0
"14468"|660|309|1|0
"14469"|660|202|1|0
"14470"|660|282|1|0
"14471"|660|38|1|0
"14472"|660|311|1|0
"14473"|660|318|1|0
"14474"|660|135|1|0
"14475"|660|561|1|0
"14476"|660|709|1|1
"14477"|660|119|1|0
"14478"|660|155|1|1
"14479"|660|632|1|0
"14480"|660|344|1|1
"14481"|660|238|1|0
"14482"|660|437|1|0
"14483"|660|279|1|0
"14484"|660|314|1|0
"14485"|660|757|1|1
"14486"|660|234|1|0
"14487"|660|232|1|0
"14488"|660|648|1|1
"14489"|660|776|1|1
"14490"|660|310|1|0
"14491"|660|37|1|0
"14492"|660|183|1|1
"14493"|660|668|1|0
"14494"|660|791|1|1
"14495"|660|787|1|0
"14496"|660|650|1|0
"14497"|660|705|1|0
"14498"|660|121|1|0
"14499"|660|545|1|0
"14500"|660|607|1|0
"14501"|660|365|1|0
"14502"|660|744|1|1
"14503"|660|549|1|1
"14504"|660|751|1|1
"14505"|660|672|1|0
"14506"|660|225|1|0
"14507"|660|794|1|0
"14508"|660|507|1|0
"14509"|660|780|1|0
"14510"|661|404|0|0
"14511"|661|402|0|1
"14512"|662|336|0|0
"14513"|662|148|0|1
"14514"|662|707|0|1
"14515"|662|547|0|1
"14516"|663|7|1|0
"14517"|663|761|1|0
"14518"|663|257|1|0
"14519"|663|626|1|0
"14520"|663|258|1|0
"14521"|663|239|1|0
"14522"|663|287|1|0
"14523"|663|153|1|0
"14524"|663|243|1|0
"14525"|663|73|1|0
"14526"|663|312|1|0
"14527"|663|212|1|0
"14528"|663|248|1|0
"14529"|663|792|1|0
"14530"|663|214|1|0
"14531"|663|163|1|0
"14532"|663|154|1|1
"14533"|664|172|0|1
"14534"|665|517|0|0
"14535"|665|551|0|0
"14536"|665|399|0|0
"14537"|665|769|0|0
"14538"|665|425|0|1
"14539"|665|432|0|0
"14540"|665|430|0|0
"14541"|665|832|0|0
"14542"|665|390|0|0
"14543"|665|444|0|0
"14544"|665|416|0|0
"14545"|665|643|0|0
"14546"|665|435|0|0
"14547"|665|471|0|0
"14548"|665|410|0|1
"14549"|665|513|0|0
"14550"|665|392|0|1
"14551"|665|447|0|0
"14552"|665|395|0|0
"14553"|665|480|0|0
"14554"|665|512|0|0
"14555"|665|445|0|0
"14556"|665|489|0|0
"14557"|665|501|0|1
"14558"|665|585|0|1
"14559"|665|610|0|1
"14560"|665|466|0|1
"14561"|665|543|0|0
"14562"|665|504|0|0
"14563"|665|461|0|0
"14564"|665|476|0|0
"14565"|666|208|1|1
"14566"|666|336|1|0
"14567"|666|143|1|0
"14568"|666|361|1|0
"14569"|666|683|1|1
"14570"|666|374|1|0
"14571"|666|126|1|1
"14572"|666|148|1|1
"14573"|667|297|1|0
"14574"|667|712|1|0
"14575"|667|155|1|1
"14576"|667|61|1|0
"14577"|667|239|1|0
"14578"|667|481|1|0
"14579"|667|632|1|0
"14580"|667|124|1|0
"14581"|667|145|1|0
"14582"|667|309|1|0
"14583"|667|660|1|0
"14584"|667|545|1|0
"14585"|667|37|1|0
"14586"|667|238|1|0
"14587"|667|607|1|0
"14588"|667|365|1|0
"14589"|667|234|1|0
"14590"|667|337|1|0
"14591"|667|330|1|0
"14592"|667|536|1|0
"14593"|667|312|1|0
"14594"|667|469|1|0
"14595"|667|75|1|0
"14596"|667|507|1|0
"14597"|667|110|1|0
"14598"|667|71|1|0
"14599"|667|333|1|0
"14600"|667|167|1|0
"14601"|667|119|1|0
"14602"|667|38|1|0
"14603"|667|473|1|0
"14604"|667|196|1|0
"14605"|667|744|1|1
"14606"|667|742|1|0
"14607"|668|660|1|0
"14608"|668|314|1|0
"14609"|668|549|1|1
"14610"|668|592|1|1
"14611"|668|473|1|0
"14612"|668|238|1|0
"14613"|668|742|1|0
"14614"|668|145|1|0
"14615"|668|124|1|0
"14616"|668|333|1|0
"14617"|668|330|1|0
"14618"|668|234|1|0
"14619"|668|818|1|1
"14620"|668|273|1|0
"14621"|668|449|1|0
"14622"|668|545|1|0
"14623"|668|712|1|0
"14624"|668|672|1|0
"14625"|668|820|1|1
"14626"|668|814|1|0
"14627"|669|47|1|0
"14628"|669|221|1|0
"14629"|669|469|1|0
"14630"|669|540|1|0
"14631"|669|180|1|0
"14632"|669|243|1|0
"14633"|669|205|1|1
"14634"|669|287|1|0
"14635"|669|564|1|0
"14636"|669|97|1|0
"14637"|669|718|1|1
"14638"|669|464|1|1
"14639"|669|728|1|1
"14640"|669|122|1|0
"14641"|669|212|1|0
"14642"|669|2|1|0
"14643"|669|29|1|0
"14644"|669|332|1|1
"14645"|669|761|1|0
"14646"|669|626|1|0
"14647"|670|810|0|0
"14648"|670|564|0|0
"14649"|671|643|1|0
"14650"|671|441|1|0
"14651"|671|618|1|0
"14652"|671|404|1|0
"14653"|671|494|1|0
"14654"|671|392|1|1
"14655"|671|500|1|0
"14656"|671|577|1|1
"14657"|671|690|1|1
"14658"|671|495|1|1
"14659"|671|645|1|0
"14660"|671|454|1|0
"14661"|672|235|1|0
"14662"|672|705|1|0
"14663"|672|481|1|0
"14664"|672|709|1|1
"14665"|672|273|1|0
"14666"|672|351|1|0
"14667"|672|234|1|0
"14668"|672|711|1|0
"14669"|672|632|1|0
"14670"|672|124|1|0
"14671"|672|71|1|0
"14672"|672|155|1|1
"14673"|672|202|1|0
"14674"|672|742|1|0
"14675"|672|704|1|0
"14676"|672|282|1|0
"14677"|672|75|1|0
"14678"|672|668|1|0
"14679"|672|785|1|0
"14680"|672|297|1|0
"14681"|672|325|1|1
"14682"|672|507|1|0
"14683"|672|794|1|0
"14684"|672|536|1|0
"14685"|672|272|1|0
"14686"|672|183|1|1
"14687"|672|318|1|0
"14688"|672|365|1|0
"14689"|672|299|1|0
"14690"|672|324|1|0
"14691"|672|330|1|0
"14692"|672|145|1|0
"14693"|672|818|1|1
"14694"|672|181|1|0
"14695"|672|592|1|1
"14696"|672|232|1|0
"14697"|672|449|1|0
"14698"|672|279|1|0
"14699"|672|119|1|0
"14700"|672|716|1|1
"14701"|672|545|1|0
