empl1|empl2|collaborations|engineer1|engineer2|invent1|invent2
678|538|1|1|1|1|1
678|264|1|1|0|1|1
679|30|1|1|0|0|1
679|244|1|1|0|0|1
679|285|1|1|1|0|1
679|270|1|1|1|0|1
679|283|1|1|1|0|1
679|142|1|1|0|0|1
679|550|1|1|0|0|1
679|345|1|1|0|0|1
679|296|3|1|1|0|0
679|284|1|1|0|0|0
679|269|3|1|0|0|0
679|267|1|1|1|0|1
679|378|1|1|0|0|1
679|808|1|1|0|0|1
679|268|1|1|1|0|1
679|31|1|1|1|0|1
679|245|1|1|1|0|1
680|38|1|0|0|0|1
680|36|3|0|0|0|1
680|700|1|0|0|0|1
680|312|1|0|0|0|1
680|239|1|0|1|0|1
680|626|3|0|0|0|1
680|37|1|0|1|0|1
680|545|1|0|0|0|1
680|650|1|0|0|0|1
680|507|3|0|0|0|1
681|618|3|0|0|1|1
681|422|3|0|0|1|1
681|489|1|0|0|1|1
681|503|1|0|0|1|1
681|513|1|0|0|1|1
681|442|1|0|1|1|1
681|399|1|0|0|1|1
681|656|1|0|0|1|1
681|468|1|0|1|1|1
682|404|1|0|0|0|1
682|489|3|0|0|0|1
682|386|1|0|0|0|0
682|512|1|0|0|0|1
682|617|1|0|1|0|0
682|500|1|0|0|0|1
682|515|1|0|0|0|1
682|480|3|0|1|0|1
682|690|3|0|0|0|0
682|534|1|0|1|0|0
682|454|1|0|0|0|1
683|623|1|0|0|0|1
683|666|1|0|0|0|1
683|126|1|0|0|0|0
683|621|1|0|0|0|0
683|361|1|0|1|0|1
683|374|3|0|0|0|1
683|707|3|0|0|0|0
683|695|1|0|0|0|0
684|126|1|1|0|1|0
684|623|1|1|0|1|1
684|361|3|1|1|1|1
684|528|3|1|0|1|1
684|707|3|1|0|1|0
684|74|1|1|1|1|1
684|541|3|1|0|1|0
684|547|3|1|1|1|0
684|557|1|1|0|1|0
684|42|1|1|0|1|1
684|677|1|1|0|1|1
684|208|1|1|1|1|0
685|263|7|0|1|0|1
685|130|3|0|0|0|1
685|47|3|0|0|0|1
685|264|1|0|0|0|1
685|767|1|0|0|0|0
685|158|3|0|0|0|0
685|540|1|0|0|0|1
685|761|1|0|1|0|1
685|281|1|0|0|0|1
685|258|5|0|1|0|1
685|676|1|0|1|0|1
685|7|5|0|0|0|1
685|589|1|0|0|0|0
685|306|1|0|1|0|0
685|212|5|0|0|0|1
685|97|1|0|0|0|1
685|243|3|0|0|0|1
685|698|1|0|0|0|1
685|153|1|0|0|0|1
685|248|3|0|0|0|1
685|438|3|0|0|0|1
686|603|1|0|0|1|0
686|822|1|0|0|1|0
687|38|1|0|0|1|1
687|7|1|0|0|1|1
687|97|1|0|0|1|1
687|431|1|0|0|1|1
687|154|1|0|0|1|0
687|164|1|0|0|1|0
687|626|3|0|0|1|1
687|632|3|0|0|1|1
687|122|3|0|0|1|1
687|248|3|0|0|1|1
687|573|1|0|0|1|0
687|287|1|0|0|1|1
687|324|1|0|0|1|1
687|366|5|0|0|1|0
687|47|7|0|0|1|1
687|180|3|0|1|1|1
687|827|5|0|0|1|1
687|811|5|0|1|1|1
687|232|3|0|0|1|1
687|315|1|0|0|1|1
687|123|7|0|1|1|1
687|53|1|0|0|1|1
687|696|1|0|1|1|1
687|719|3|0|0|1|0
687|337|7|0|0|1|1
687|256|3|0|0|1|1
687|69|3|0|0|1|1
687|607|5|0|0|1|1
687|119|1|0|0|1|1
687|536|5|0|0|1|1
687|825|1|0|0|1|1
687|507|3|0|0|1|1
687|792|1|0|1|1|1
687|767|5|0|0|1|0
687|258|5|0|1|1|1
687|644|3|0|0|1|0
688|385|3|0|1|0|1
688|429|1|0|0|0|1
688|410|1|0|0|0|0
688|350|1|0|0|0|1
688|489|3|0|0|0|1
688|391|1|0|0|0|0
688|403|1|0|0|0|1
688|404|1|0|0|0|1
688|468|3|0|1|0|1
688|577|1|0|0|0|0
688|402|1|0|0|0|0
688|741|1|0|1|0|1
689|282|1|0|0|0|1
690|769|3|0|0|0|1
690|483|3|0|0|0|0
690|451|1|0|0|0|0
690|430|5|0|0|0|1
690|604|10|0|1|0|0
690|517|3|0|0|0|1
690|489|8|0|0|0|1
690|398|5|0|0|0|1
690|577|5|0|0|0|0
690|410|1|0|0|0|0
690|392|10|0|0|0|0
690|534|1|0|1|0|0
690|657|1|0|1|0|1
690|423|7|0|1|0|1
690|627|1|0|0|0|1
690|422|1|0|0|0|1
690|444|1|0|1|0|1
690|832|1|0|1|0|1
690|624|1|0|1|0|1
690|535|1|0|0|0|0
690|381|10|0|0|0|1
690|467|1|0|1|0|1
690|447|7|0|1|0|1
690|656|1|0|0|0|1
690|432|3|0|0|0|1
690|385|1|0|1|0|1
690|508|5|0|0|0|1
690|417|1|0|1|0|1
690|511|1|0|0|0|1
690|522|1|0|0|0|0
690|445|3|0|0|0|1
690|611|1|0|1|0|1
690|634|1|0|0|0|0
690|441|1|0|0|0|1
690|636|1|0|0|0|0
690|500|5|0|0|0|1
690|671|3|0|0|0|1
690|495|3|0|0|0|0
690|465|8|0|0|0|0
690|395|10|0|1|0|1
690|507|1|0|0|0|1
690|674|1|0|0|0|1
690|494|1|0|0|0|1
690|480|3|0|1|0|1
690|471|5|0|0|0|1
690|428|3|0|0|0|0
690|466|3|0|0|0|0
690|397|7|0|1|0|1
690|492|1|0|1|0|1
690|499|5|0|0|0|1
690|583|3|0|0|0|0
690|515|3|0|0|0|1
690|501|3|0|1|0|0
690|461|3|0|0|0|1
690|682|3|0|0|0|0
690|393|1|0|0|0|1
690|390|1|0|1|0|1
690|618|1|0|0|0|1
690|617|1|0|1|0|0
690|551|1|0|0|0|1
690|610|1|0|0|0|0
690|446|5|0|0|0|0
690|179|1|0|1|0|1
690|543|1|0|0|0|1
690|518|1|0|0|0|0
690|396|3|0|0|0|0
690|468|10|0|1|0|1
690|512|1|0|0|0|1
690|741|1|0|1|0|1
690|416|3|0|0|0|1
690|434|1|0|0|0|1
690|773|5|0|0|0|0
690|784|3|0|1|0|0
690|427|3|0|0|0|0
691|459|1|0|1|1|1
691|631|1|0|1|1|1
691|624|1|0|1|1|1
692|299|1|0|0|1|1
692|337|1|0|0|1|1
692|75|1|0|1|1|1
692|297|1|0|0|1|1
692|282|1|0|0|1|1
693|472|1|0|1|1|1
693|130|1|0|0|1|1
694|161|1|1|0|1|1
694|540|1|1|0|1|1
694|49|1|1|0|1|0
694|47|1|1|0|1|1
695|361|1|0|1|0|1
695|707|1|0|0|0|0
695|374|1|0|0|0|1
695|74|1|0|1|0|1
695|219|1|0|0|0|1
695|143|1|0|0|0|1
695|42|1|0|0|0|1
695|528|1|0|0|0|1
695|548|1|0|0|0|0
695|336|1|0|0|0|1
695|683|1|0|0|0|0
696|39|1|1|1|1|1
696|258|7|1|1|1|1
696|163|1|1|0|1|1
696|469|8|1|0|1|1
696|700|5|1|0|1|1
696|205|7|1|0|1|0
696|351|1|1|0|1|1
696|166|10|1|0|1|1
696|473|3|1|0|1|1
696|97|10|1|0|1|1
696|38|1|1|0|1|1
696|72|1|1|0|1|0
696|274|5|1|0|1|0
696|94|1|1|0|1|1
696|295|1|1|1|1|1
696|309|1|1|1|1|1
696|47|10|1|0|1|1
696|807|5|1|1|1|1
696|287|5|1|0|1|1
696|321|3|1|0|1|1
696|201|1|1|1|1|1
696|597|5|1|0|1|1
696|224|7|1|0|1|0
696|164|5|1|0|1|0
696|698|1|1|0|1|1
696|251|3|1|0|1|0
696|87|1|1|1|1|0
696|254|3|1|1|1|1
696|240|1|1|0|1|0
696|536|5|1|0|1|1
696|362|3|1|0|1|0
696|632|5|1|0|1|1
696|540|14|1|0|1|1
696|507|28|1|0|1|1
696|211|3|1|1|1|0
696|232|3|1|0|1|1
696|282|1|1|0|1|1
696|107|1|1|1|1|1
696|759|3|1|1|1|1
696|7|1|1|0|1|1
696|312|3|1|0|1|1
696|366|5|1|0|1|0
696|61|3|1|0|1|1
696|626|12|1|0|1|1
696|798|1|1|1|1|0
696|214|1|1|0|1|1
696|449|1|1|1|1|1
696|154|1|1|0|1|0
696|130|3|1|0|1|1
696|767|5|1|0|1|0
696|375|1|1|1|1|1
696|123|3|1|1|1|1
696|243|5|1|0|1|1
696|471|1|1|0|1|1
696|53|8|1|0|1|1
696|533|3|1|0|1|1
696|770|3|1|0|1|1
696|73|3|1|1|1|1
696|573|1|1|0|1|0
696|475|3|1|0|1|1
696|289|5|1|0|1|1
696|230|7|1|0|1|1
696|119|3|1|0|1|1
696|199|1|1|0|1|0
696|761|3|1|1|1|1
696|180|5|1|1|1|1
696|806|3|1|0|1|1
696|292|3|1|0|1|1
696|827|1|1|0|1|1
696|300|3|1|0|1|0
696|303|3|1|1|1|1
696|811|10|1|1|1|1
696|687|1|1|0|1|1
696|69|7|1|0|1|1
696|5|1|1|0|1|1
696|162|1|1|0|1|1
696|650|10|1|0|1|1
696|678|3|1|1|1|1
696|797|3|1|0|1|0
696|263|5|1|1|1|1
696|785|1|1|1|1|1
696|212|1|1|0|1|1
696|787|1|1|0|1|1
696|153|21|1|0|1|1
696|803|5|1|0|1|1
696|167|3|1|0|1|1
696|2|3|1|1|1|1
696|118|1|1|1|1|0
696|778|5|1|0|1|1
697|59|1|0|0|1|0
698|263|3|0|1|1|1
698|166|5|0|0|1|1
698|64|1|0|0|1|1
698|243|3|0|0|1|1
698|105|3|0|0|1|1
698|161|1|0|0|1|1
698|90|1|0|0|1|0
698|761|3|0|1|1|1
698|239|3|0|1|1|1
698|60|1|0|0|1|0
698|107|5|0|1|1|1
698|463|1|0|0|1|0
698|236|1|0|0|1|1
698|767|1|0|0|1|0
698|597|3|0|0|1|1
698|248|1|0|0|1|1
698|153|3|0|0|1|1
698|685|1|0|0|1|0
698|122|1|0|0|1|1
698|696|1|0|1|1|1
698|507|1|0|0|1|1
698|306|1|0|1|1|0
698|626|3|0|0|1|1
698|589|3|0|0|1|0
698|770|1|0|0|1|1
698|763|3|0|0|1|0
698|2|1|0|1|1|1
699|213|1|1|1|1|0
699|647|1|1|0|1|0
700|36|10|0|0|1|1
700|792|1|0|1|1|1
700|58|1|0|1|1|1
700|540|7|0|0|1|1
700|322|1|0|0|1|0
700|145|1|0|1|1|1
700|507|14|0|0|1|1
700|641|1|0|0|1|1
700|420|3|0|1|1|1
700|238|1|0|1|1|1
700|312|7|0|0|1|1
700|156|1|0|0|1|0
700|53|5|0|0|1|1
700|212|1|0|0|1|1
700|751|5|0|0|1|0
700|680|1|0|0|1|0
700|650|1|0|0|1|1
700|719|12|0|0|1|0
700|545|5|0|0|1|1
700|122|1|0|0|1|1
700|37|3|0|1|1|1
700|521|7|0|1|1|0
700|47|7|0|0|1|1
700|431|3|0|0|1|1
700|48|1|0|1|1|1
700|121|3|0|1|1|1
700|314|5|0|0|1|1
700|232|5|0|0|1|1
700|118|5|0|1|1|0
700|144|1|0|0|1|0
700|331|3|0|0|1|1
700|344|3|0|0|1|0
700|258|1|0|1|1|1
700|475|3|0|0|1|1
700|265|3|0|1|1|1
700|44|5|0|0|1|0
700|7|7|0|0|1|1
700|162|1|0|0|1|1
700|248|10|0|0|1|1
700|533|1|0|0|1|1
700|197|3|0|0|1|1
700|167|3|0|0|1|1
700|123|7|0|1|1|1
700|632|8|0|0|1|1
700|644|3|0|0|1|0
700|29|5|0|0|1|1
700|110|1|0|1|1|1
700|696|5|0|1|1|1
700|564|1|0|0|1|1
700|271|5|0|0|1|1
700|449|1|0|1|1|1
700|811|3|0|1|1|1
700|243|3|0|0|1|1
700|310|5|0|0|1|1
700|787|5|0|0|1|1
700|473|5|0|0|1|1
700|827|7|0|0|1|1
700|39|3|0|1|1|1
700|55|3|0|0|1|0
700|92|1|0|1|1|0
700|337|8|0|0|1|1
701|228|1|1|1|1|0
701|107|3|1|1|1|1
701|438|1|1|0|1|1
701|243|1|1|0|1|1
701|564|1|1|0|1|1
701|221|1|1|0|1|1
701|807|3|1|1|1|1
701|72|1|1|0|1|0
701|458|1|1|0|1|0
701|87|1|1|1|1|0
701|472|1|1|1|1|1
701|47|3|1|0|1|1
701|130|1|1|0|1|1
701|161|1|1|0|1|1
701|287|1|1|0|1|1
701|546|1|1|0|1|0
701|761|1|1|1|1|1
701|488|1|1|1|1|1
701|759|1|1|1|1|1
701|770|3|1|0|1|1
702|62|1|0|0|0|0
702|328|1|0|0|0|0
702|95|1|0|0|0|0
702|90|1|0|0|0|0
702|599|1|0|0|0|1
703|481|1|0|0|0|1
703|536|1|0|0|0|1
703|232|1|0|0|0|1
703|337|1|0|0|0|1
703|632|3|0|0|0|1
703|545|1|0|0|0|1
703|533|1|0|0|0|1
703|803|1|0|0|0|1
704|365|1|0|1|1|1
704|646|1|0|0|1|1
704|213|1|0|1|1|0
704|592|5|0|0|1|0
704|155|3|0|0|1|0
704|75|3|0|1|1|1
704|181|3|0|0|1|1
704|742|5|0|0|1|1
704|712|3|0|1|1|1
704|71|1|0|0|1|1
704|297|5|0|0|1|1
704|272|1|0|0|1|1
704|716|3|0|1|1|0
704|38|5|0|0|1|1
704|672|1|0|1|1|1
704|757|1|0|0|1|0
704|330|1|0|0|1|1
705|36|1|0|0|1|1
705|330|3|0|0|1|1
705|794|1|0|0|1|1
705|38|3|0|0|1|1
705|787|1|0|0|1|1
705|232|3|0|0|1|1
705|827|3|0|0|1|1
705|127|1|0|0|1|1
705|660|1|0|0|1|1
705|481|1|0|0|1|1
705|352|3|0|0|1|0
705|282|1|0|0|1|1
705|297|5|0|0|1|1
705|712|1|0|1|1|1
705|672|7|0|1|1|1
705|545|5|0|0|1|1
705|110|1|0|1|1|1
705|536|3|0|0|1|1
705|632|7|0|0|1|1
705|533|3|0|0|1|1
706|330|3|1|0|0|1
706|757|5|1|0|0|0
706|592|3|1|0|0|0
706|155|1|1|0|0|0
706|333|1|1|0|0|1
706|38|5|1|0|0|1
706|71|5|1|0|0|1
706|331|1|1|0|0|1
706|365|1|1|1|0|1
706|272|1|1|0|0|1
706|75|1|1|1|0|1
706|646|1|1|0|0|1
706|648|1|1|0|0|0
706|712|5|1|1|0|1
707|42|1|0|0|0|1
707|361|3|0|1|0|1
707|662|1|0|1|0|0
707|528|1|0|0|0|1
707|208|1|0|1|0|0
707|74|3|0|1|0|1
707|547|3|0|1|0|0
707|695|1|0|0|0|0
707|683|3|0|0|0|0
707|541|1|0|0|0|0
707|557|1|0|0|0|0
707|126|1|0|0|0|0
707|148|3|0|0|0|0
707|143|1|0|0|0|1
707|623|1|0|0|0|1
707|684|3|0|1|0|1
707|621|1|0|0|0|0
708|449|1|0|1|0|1
708|273|1|0|0|0|1
709|127|5|0|0|0|1
709|648|1|0|0|0|0
709|155|5|0|0|0|0
709|818|5|0|1|0|0
709|324|1|0|0|0|1
709|135|1|0|0|0|1
709|646|3|0|0|0|1
709|71|3|0|0|0|1
709|225|7|0|0|0|1
709|333|1|0|0|0|1
709|316|3|0|0|0|1
709|232|3|0|0|0|1
709|238|3|0|1|0|1
709|790|3|0|1|0|1
709|794|1|0|0|0|1
709|272|3|0|0|0|1
709|119|10|0|0|0|1
709|297|1|0|0|0|1
709|279|3|0|1|0|1
709|282|5|0|0|0|1
709|124|8|0|0|0|1
709|309|7|0|1|0|1
709|365|8|0|1|0|1
709|712|5|0|1|0|1
709|331|1|0|0|0|1
709|660|3|0|0|0|1
709|672|5|0|1|0|1
709|75|5|0|1|0|1
709|649|5|0|0|0|1
709|647|7|0|0|0|0
709|235|3|0|0|0|1
709|330|1|0|0|0|1
709|536|3|0|0|0|1
709|785|3|0|1|0|1
709|711|5|0|1|0|1
709|780|5|0|0|0|1
710|647|1|1|0|1|0
710|711|3|1|1|1|1
710|545|1|1|0|1|1
710|71|1|1|0|1|1
710|75|1|1|1|1|1
710|282|1|1|0|1|1
710|38|3|1|0|1|1
710|712|3|1|1|1|1
710|742|1|1|0|1|1
711|272|1|1|0|1|1
711|316|3|1|0|1|1
711|735|1|1|0|1|1
711|56|1|1|0|1|0
711|71|7|1|0|1|1
711|297|1|1|0|1|1
711|234|1|1|1|1|1
711|75|5|1|1|1|1
711|337|5|1|0|1|1
711|794|1|1|0|1|1
711|647|1|1|0|1|0
711|145|5|1|1|1|1
711|38|3|1|0|1|1
711|282|7|1|0|1|1
711|330|1|1|0|1|1
711|646|5|1|0|1|1
711|709|5|1|0|1|0
711|648|3|1|0|1|0
711|727|1|1|1|1|1
711|757|1|1|0|1|0
711|619|1|1|0|1|1
711|672|3|1|1|1|1
711|710|3|1|1|1|1
711|712|5|1|1|1|1
711|818|3|1|1|1|0
711|713|1|1|1|1|0
711|833|1|1|0|1|1
711|333|3|1|0|1|1
712|607|3|1|0|1|1
712|785|3|1|1|1|1
712|213|1|1|1|1|0
712|188|3|1|0|1|0
712|365|7|1|1|1|1
712|632|1|1|0|1|1
712|647|5|1|0|1|0
712|250|1|1|0|1|0
712|549|1|1|0|1|0
712|706|5|1|1|1|0
712|545|3|1|0|1|1
712|110|1|1|1|1|1
712|648|5|1|0|1|0
712|646|1|1|0|1|1
712|52|1|1|0|1|1
712|668|1|1|0|1|1
712|333|8|1|0|1|1
712|39|1|1|1|1|1
712|710|3|1|1|1|1
712|183|1|1|0|1|0
712|309|3|1|1|1|1
712|299|1|1|0|1|1
712|273|7|1|0|1|1
712|818|5|1|1|1|0
712|780|3|1|0|1|1
712|644|5|1|0|1|0
712|323|3|1|0|1|1
712|473|3|1|0|1|1
712|650|1|1|0|1|1
712|672|5|1|1|1|1
712|324|1|1|0|1|1
712|827|8|1|0|1|1
712|705|1|1|0|1|1
712|337|5|1|0|1|1
712|29|5|1|0|1|1
712|232|8|1|0|1|1
712|735|1|1|0|1|1
712|37|5|1|1|1|1
712|38|5|1|0|1|1
712|481|5|1|0|1|1
712|431|1|1|0|1|1
712|202|1|1|1|1|1
712|145|1|1|1|1|1
712|239|3|1|1|1|1
712|709|5|1|0|1|0
712|155|5|1|0|1|0
712|449|3|1|1|1|1
712|790|1|1|1|1|1
712|704|3|1|0|1|1
712|75|5|1|1|1|1
712|351|3|1|0|1|1
712|590|1|1|0|1|1
712|71|10|1|0|1|1
712|316|1|1|0|1|1
712|325|3|1|0|1|0
712|667|3|1|1|1|1
712|181|1|1|0|1|1
712|619|3|1|0|1|1
712|238|8|1|1|1|1
712|716|1|1|1|1|0
712|711|5|1|1|1|1
712|282|5|1|0|1|1
712|744|1|1|0|1|0
712|272|1|1|0|1|1
712|318|1|1|0|1|1
712|331|3|1|0|1|1
712|61|3|1|0|1|1
712|536|7|1|0|1|1
713|711|1|1|1|0|1
714|52|1|0|0|0|1
715|440|1|0|0|0|0
716|742|1|1|0|0|1
716|272|1|1|0|0|1
716|646|1|1|0|0|1
716|71|1|1|0|0|1
716|181|1|1|0|0|1
716|704|3|1|0|0|1
716|757|3|1|0|0|0
716|647|1|1|0|0|0
716|592|1|1|0|0|0
716|309|1|1|1|0|1
716|38|3|1|0|0|1
716|744|1|1|0|0|0
716|672|1|1|1|0|1
716|648|3|1|0|0|0
716|712|1|1|1|0|1
717|241|1|0|0|0|1
718|669|1|0|0|0|1
719|38|1|0|0|0|1
719|36|5|0|0|0|1
719|337|7|0|0|0|1
719|462|5|0|0|0|1
719|436|1|0|0|0|0
719|521|1|0|1|0|0
719|81|5|0|0|0|1
719|605|3|0|1|0|1
719|121|1|0|1|0|1
719|122|7|0|0|0|1
719|240|1|0|0|0|0
719|344|3|0|0|0|0
719|424|1|0|1|0|1
719|588|3|0|0|0|0
719|117|1|0|0|0|0
719|53|3|0|0|0|1
719|507|3|0|0|0|1
719|186|5|0|0|0|0
719|130|1|0|0|0|1
719|180|5|0|1|0|1
719|167|3|0|0|0|1
719|449|3|0|1|0|1
719|258|1|0|1|0|1
719|274|1|0|0|0|0
719|239|7|0|1|0|1
719|564|14|0|0|0|1
719|248|14|0|0|0|1
719|29|3|0|0|0|1
719|278|1|0|0|0|1
719|342|1|0|0|0|0
719|47|5|0|0|0|1
719|2|1|0|1|0|1
719|273|1|0|0|0|1
719|774|3|0|0|0|1
719|787|3|0|0|0|1
719|632|15|0|0|0|1
719|119|10|0|0|0|1
719|660|5|0|0|0|1
719|475|5|0|0|0|1
719|59|12|0|0|0|0
719|123|3|0|1|0|1
719|700|12|0|0|0|1
719|811|5|0|1|0|1
719|549|7|0|0|0|0
719|322|3|0|0|0|0
719|310|14|0|0|0|1
719|533|1|0|0|0|1
719|556|3|0|1|0|1
719|368|1|0|0|0|0
719|497|1|0|0|0|1
719|575|3|0|0|0|0
719|218|1|0|0|0|0
719|626|1|0|0|0|1
719|644|1|0|0|0|0
719|481|1|0|0|0|1
719|759|8|0|1|0|1
719|473|3|0|0|0|1
719|254|3|0|1|0|1
719|238|3|0|1|0|1
719|827|1|0|0|0|1
719|420|1|0|1|0|1
719|243|1|0|0|0|1
719|302|1|0|0|0|0
719|678|5|0|1|0|1
719|69|3|0|0|0|1
719|540|3|0|0|0|1
719|561|7|0|0|0|1
719|687|3|0|0|0|1
719|810|3|0|0|0|1
720|557|1|0|0|0|0
720|93|1|0|0|0|0
720|329|1|0|1|0|0
720|88|1|0|1|0|0
720|42|1|0|0|0|1
721|351|1|0|0|1|1
721|33|1|0|1|1|1
721|456|1|0|1|1|1
722|69|1|1|0|1|1
722|315|1|1|0|1|1
722|146|1|1|0|1|0
723|128|1|1|1|1|1
723|77|1|1|1|1|0
723|259|3|1|0|1|1
723|200|3|1|0|1|1
723|824|1|1|0|1|0
723|150|3|1|0|1|0
723|609|3|1|0|1|1
723|190|1|1|0|1|1
723|731|1|1|0|1|1
724|50|1|1|1|1|1
725|83|1|0|0|0|0
725|738|1|0|0|0|0
725|57|1|0|0|0|0
725|567|1|0|0|0|1
725|568|1|0|0|0|0
725|48|1|0|1|0|1
725|41|1|0|1|0|0
726|738|1|0|0|0|0
726|57|1|0|0|0|0
726|568|1|0|0|0|0
726|748|1|0|1|0|0
726|749|1|0|0|0|0
726|762|1|0|0|0|1
727|711|1|1|1|1|1
728|47|3|0|0|0|1
728|332|5|0|0|0|0
728|29|1|0|0|0|1
728|759|1|0|1|0|1
728|2|5|0|1|0|1
728|540|3|0|0|0|1
728|199|8|0|0|0|0
728|187|1|0|1|0|1
728|221|8|0|0|0|1
728|230|3|0|0|0|1
728|243|5|0|0|0|1
728|774|1|0|0|0|1
728|761|3|0|1|0|1
728|514|1|0|1|0|0
728|72|5|0|0|0|0
728|469|1|0|0|0|1
728|87|7|0|1|0|0
728|69|7|0|0|0|1
728|464|5|0|1|0|0
728|67|5|0|1|0|0
728|258|5|0|1|0|1
728|556|1|0|1|0|1
728|669|5|0|0|0|1
728|803|5|0|0|0|1
728|734|3|0|0|0|0
728|130|7|0|0|0|1
728|97|5|0|0|0|1
728|554|1|0|0|0|0
728|811|3|0|1|0|1
728|205|1|0|0|0|0
728|122|7|0|0|0|1
728|507|3|0|0|0|1
728|315|10|0|0|0|1
728|59|5|0|0|0|0
728|271|8|0|0|0|1
728|564|7|0|0|0|1
728|53|10|0|0|0|1
729|502|1|0|0|1|0
730|61|1|1|0|0|1
731|150|1|0|0|1|0
731|723|1|0|1|1|1
731|79|1|0|0|1|0
732|29|5|0|0|1|1
732|401|1|0|0|1|0
732|122|3|0|0|1|1
732|626|3|0|0|1|1
732|97|1|0|0|1|1
732|180|1|0|1|1|1
732|47|1|0|0|1|1
732|274|1|0|0|1|0
732|761|1|0|1|1|1
732|2|5|0|1|1|1
732|243|5|0|0|1|1
732|754|3|0|0|1|1
732|248|1|0|0|1|1
733|787|3|0|0|0|1
733|332|1|0|0|0|0
733|540|5|0|0|0|1
733|147|1|0|1|0|0
733|827|1|0|0|0|1
733|67|1|0|1|0|0
733|205|1|0|0|0|0
733|243|3|0|0|0|1
733|2|1|0|1|0|1
733|678|1|0|1|0|1
733|401|1|0|0|0|0
733|97|3|0|0|0|1
733|626|5|0|0|0|1
733|458|3|0|0|0|0
734|205|7|0|0|0|0
734|27|1|0|1|0|0
734|337|1|0|0|0|1
734|97|1|0|0|0|1
734|464|3|0|1|0|0
734|258|5|0|1|0|1
734|69|1|0|0|0|1
734|87|5|0|1|0|0
734|47|3|0|0|0|1
734|315|7|0|0|0|1
734|180|5|0|1|0|1
734|248|8|0|0|0|1
734|540|7|0|0|0|1
734|199|1|0|0|0|0
734|728|3|0|0|0|0
734|146|1|0|0|0|0
734|221|3|0|0|0|1
734|332|1|0|0|0|0
734|59|3|0|0|0|0
734|287|1|0|0|0|1
734|626|1|0|0|0|1
734|2|5|0|1|0|1
734|460|3|0|0|0|0
734|243|5|0|0|0|1
734|72|1|0|0|0|0
734|67|1|0|1|0|0
734|811|8|0|1|0|1
734|761|1|0|1|0|1
735|38|1|0|0|1|1
735|309|1|0|1|1|1
735|181|3|0|0|1|1
735|272|1|0|0|1|1
735|712|1|0|1|1|1
735|75|3|0|1|1|1
735|711|1|0|1|1|1
735|297|3|0|0|1|1
735|794|1|0|0|1|1
735|155|1|0|0|1|0
735|672|3|0|1|1|1
735|592|1|0|0|1|0
736|739|1|0|0|0|0
736|748|1|0|1|0|0
736|738|1|0|0|0|0
736|50|1|0|1|0|1
737|50|1|0|1|0|1
737|746|1|0|0|0|0
737|748|1|0|1|0|0
738|108|1|0|0|0|0
738|92|1|0|1|0|0
738|726|1|0|0|0|0
738|253|3|0|0|0|1
738|57|5|0|0|0|0
738|109|1|0|0|0|0
738|48|3|0|1|0|1
738|55|3|0|0|0|0
738|749|1|0|0|0|0
738|184|3|0|0|0|0
738|746|1|0|0|0|0
738|50|1|0|1|0|1
738|567|1|0|0|0|1
738|725|1|0|0|0|0
738|41|5|0|1|0|0
738|748|1|0|1|0|0
738|736|1|0|0|0|0
738|83|1|0|0|0|0
738|568|5|0|0|0|0
739|736|1|0|0|0|0
739|50|1|0|1|0|1
739|753|1|0|0|0|1
740|50|1|0|1|0|1
740|746|1|0|0|0|0
740|745|1|0|1|0|0
741|832|1|1|1|1|1
741|447|5|1|1|1|1
741|435|3|1|0|1|1
741|434|3|1|0|1|1
741|480|1|1|1|1|1
741|393|3|1|0|1|1
741|643|1|1|0|1|1
741|515|1|1|0|1|1
741|396|1|1|0|1|0
741|499|1|1|0|1|1
741|492|3|1|1|1|1
741|522|1|1|0|1|0
741|494|1|1|0|1|1
741|387|1|1|0|1|1
741|381|10|1|0|1|1
741|441|1|1|0|1|1
741|618|3|1|0|1|1
741|611|1|1|1|1|1
741|395|5|1|1|1|1
741|489|5|1|0|1|1
741|688|1|1|0|1|0
741|773|1|1|0|1|0
741|516|1|1|1|1|1
741|404|5|1|0|1|1
741|604|3|1|1|1|0
741|495|1|1|0|1|0
741|627|1|1|0|1|1
741|645|3|1|0|1|1
741|637|3|1|1|1|0
741|451|5|1|0|1|0
741|690|1|1|0|1|0
741|769|1|1|0|1|1
741|506|3|1|0|1|1
741|444|3|1|1|1|1
741|508|1|1|0|1|1
742|647|1|0|0|1|0
742|431|1|0|0|1|1
742|188|5|0|0|1|0
742|238|8|0|1|1|1
742|297|1|0|0|1|1
742|234|1|0|1|1|1
742|250|1|0|0|1|0
742|312|1|0|0|1|1
742|71|12|0|0|1|1
742|119|7|0|0|1|1
742|337|8|0|0|1|1
742|181|1|0|0|1|1
742|299|1|0|0|1|1
742|650|8|0|0|1|1
742|744|1|0|0|1|0
742|667|3|0|1|1|1
742|167|3|0|0|1|1
742|794|3|0|0|1|1
742|38|1|0|0|1|1
742|648|1|0|0|1|0
742|196|1|0|0|1|1
742|225|1|0|0|1|1
742|780|1|0|0|1|1
742|213|5|0|1|1|0
742|649|7|0|0|1|1
742|646|1|0|0|1|1
742|704|5|0|0|1|1
742|290|1|0|0|1|0
742|279|3|0|1|1|1
742|607|7|0|0|1|1
742|644|1|0|0|1|0
742|333|1|0|0|1|1
742|365|7|0|1|1|1
